['1257', '13/05/20', 'Down', 'By: DanielDlc', 'Xsalvaz - Panda Dance', '7⭐️ 1⚪ 275🔵', '61493838']
['1256', '12/05/20', 'Limi', 'By: Mineber', 'Cloudier - A Centimetre Apart', '6⭐️ 1⚪ 225🔵', '61470255']
['1255', '11/05/20', 'Fireball', 'By: JacobROso', 'F-777 - Dark Angel', '7⭐️ 1⚪ 275🔵', '61465909']
['1254', '10/05/20', 'Scopaesthesia', 'By: FlamboH', 'Derpcat - Kitty Bomb', '6⭐️ 2⚪ 225🔵', '61406757']
['1253', '09/05/20', 'Hemisphere', 'By: Underings', 'Lockyn - Skybound', '7⭐️ 1⚪ 275🔵', '61422864']
['1252', '08/05/20', 'Magical Moment', 'By: Shatt3rium', 'Creo - Black Ice', '4⭐️ 1⚪ 125🔵', '60893136']
['1251', '07/05/20', 'YThsaD', 'By: Gepsoni4', 'Paper Skies & VAST - Drift Away', '4⭐️ 3⚪ 125🔵', '61172258']
['1250', '06/05/20', 'Presto', 'By: ReZEL', 'Derpcat - I like em Funky', '7⭐️ 1⚪ 275🔵', '61340723']
['1249', '05/05/20', 'Anatidae', 'By: Vesii', 'ALESDA! - Alone', '6⭐️ 0⚪ 225🔵', '61315162']
['1248', '04/05/20', 'Adrenaline', 'By: Drob3', 'ParagonX9 - Chaoz Airflow', '8⭐️ 0⚪ 350🔵', '61307385']
['1247', '03/05/20', 'LuSmuS', 'By: Serielix', 'plasma3music - GTA V Dance Remix', '6⭐️ 0⚪ 225🔵', '61145650']
['1246', '02/05/20', 'Teeopy', 'By: YunHaSeu14', 'hyperdemented - Summit', '6⭐️ 3⚪ 225🔵', '61228734']
['1245', '01/05/20', 'Caffeine Disc', 'By: HcreatoR', 'DjHoneyb - Caffeine Mastah', '6⭐️ 0⚪ 225🔵', '61237314']
['1244', '30/04/20', 'Actichene', 'By: Hydren', 'hinkik - Time Leaper', '6⭐️ 3⚪ 225🔵', '61174143']
['1243', '29/04/20', 'Splash', 'By: The', 'RealDwikiNamice - Raindrop', '5⭐️ 0⚪ 175🔵', '61204629']
['1242', '28/04/20', 'Wonder', 'By: The', 'RealSpexOcularNebula - Obsolete Sky', '5⭐️ 3⚪ 175🔵', '61185165']
['1241', '27/04/20', 'Ostentatious', 'By: Electroid', 'DashRedeilia - Mendacious', '7⭐️ 0⚪ 275🔵', '60892959']
['1240', '26/04/20', 'Recover', 'By: BaconPotato', 'Creo - Lightmare', '7⭐️ 1⚪ 275🔵', '61138934']
['1239', '25/04/20', 'Matrix', 'By: Dominuus', 'HeyJellyBear - MILLENNIUM VIRUS', '7⭐️ 0⚪ 275🔵', '61131119']
['1238', '24/04/20', 'Particle', 'By: iLunaire', 'Namice - Ocean Current', '4⭐️ 1⚪ 125🔵', '60916020']
['1237', '23/04/20', 'Immortal Iris', 'By: Gusearth', 'Schtiffles - Marbl', '8⭐️ 3⚪ 350🔵', '61063947']
['1236', '22/04/20', 'A Little bit weird', 'By: HERO', 'MOLTENNOMA - Brain Power (Shenron Remix)', '7⭐️ 0⚪ 275🔵', '60981795']
['1235', '21/04/20', 'Zealous', 'By: OasisX', 'OcularNebula - Pulsar', '5⭐️ 0⚪ 175🔵', '61025980']
['1234', '20/04/20', 'Infinito III', 'By: Anubis GD', 'bossfight - Pirate Manners', '6⭐️ 3⚪ 225🔵', '60979980']
['1233', '19/04/20', 'Burpion', 'By: Agils', 'BurgeraX - Scorpion', '5⭐️ 2⚪ 175🔵', '60967702']
['1232', '18/04/20', 'Rar', 'By: buo', 'GrOsSo777ColchianCat - Zaphkiel', '6⭐️ 3⚪ 225🔵', '60970646']
['1231', '17/04/20', 'Colour Chaos', 'By: Cirtrax', 'Creo - Crazy', '7⭐️ 0⚪ 275🔵', '60946532']
['1230', '16/04/20', 'Whatever', 'By: TheLucky', 'Shroomgarlagan - Cytochrome', '4⭐️ 0⚪ 125🔵', '60930373']
['1229', '15/04/20', 'a special day', 'By: CatronixGD', 'TenodiBoris - Far Away', '5⭐️ 1⚪ 175🔵', '60871004']
['1228', '14/04/20', 'Addichord', 'By: AleXins', 'OcularNebula - addichord', '4⭐️ 3⚪ 125🔵', '60873002']
['1227', '13/04/20', 'Chocolatine', 'By: Hir0shi', '1f1n1ty - Aeolia', '4⭐️ 0⚪ 125🔵', '60847557']
['1226', '12/04/20', 'Wishful', 'By: DreamTide', 'OcularNebula - A Wistful Wish', '4⭐️ 3⚪ 125🔵', '60717118']
['1225', '11/04/20', 'Priority', 'By: Dubst3p', 'F4n4ticHans Zimmer - Interstellar (Zyzyx Remix)', '6⭐️ 0⚪ 225🔵', '60756949']
['1224', '10/04/20', 'Decipher', 'By: RayZentria', 'Spaze - Preparations (Processing)', '3⭐️ 3⚪ 75🔵', '60456846']
['1223', '09/04/20', 'Sunder', 'By: Szilu', 'meganeko - Space Magic', '7⭐️ 3⚪ 275🔵', '60765811']
['1222', '08/04/20', 'Reflective', 'By: iLunaire', 'LawnReality - Lonely Voyage', '4⭐️ 3⚪ 125🔵', '60741193']
['1221', '07/04/20', 'Take Three', 'By: Waffl3X', 'LemKuuja - jude.', '3⭐️ 1⚪ 75🔵', '60699482']
['1220', '06/04/20', 'Next Adventure', 'By: gatitos0w0', 'DrayxMusic - Next Adventure', '7⭐️ 0⚪ 275🔵', '60594338']
['1219', '05/04/20', 'Ultimate Storm', 'By: Subwoofer', 'NightHawk22 - Perfect Storm', '7⭐️ 0⚪ 275🔵', '60682496']
['1218', '04/04/20', 'JezZ', 'By: Dhrawh3yN', 'Teminite - Break Free', '6⭐️ 2⚪ 225🔵', '60581913']
['1217', '03/04/20', 'Delubyo', 'By: Shimishimi', 'Panda Eyes - The Beauty & The Lazergun', '6⭐️ 2⚪ 225🔵', '60571076']
['1216', '02/04/20', 'Photonus', 'By: neogamerGD', 'OcularNebula -Pulsar', '7⭐️ 0⚪ 275🔵', '60605133']
['1215', '01/04/20 AprilFools', 'Nine Circles', 'By: Zobros', 'NK - Nine Circles', '10⭐️3⚪500🔵', '4284013']
['1214', '31/03/20', 'Glumi', 'By: PraxedisGD', 'Namice - Ocean Current', '4⭐️ 3⚪ 125🔵', '60477089']
['1213', '30/03/20', 'Light', 'By: GirlyAle02', 'Sharks - Light', '5⭐️ 3⚪ 175🔵', '60505710']
['1212', '29/03/20', 'Harenae', 'By: guppy28', 'Creo - Dune', '8⭐️ 0⚪ 350🔵', '60513698']
['1211', '28/03/20', 'Shimmer', 'By: ItzMezzo', 'plasma3music - GTA V Dance Remix', '6⭐️ 0⚪ 225🔵', '60467929']
['1210', '27/03/20', 'Abstract', 'By: iLunaire', 'canonblade - Canonblade Escape', '6⭐️ 1⚪ 225🔵', '60457489']
['1209', '26/03/20', 'Vigorous', 'By: Lexoop', 'Creo - Red Haze', '6⭐️ 0⚪ 225🔵', '60417036']
['1208', '25/03/20', 'Jeiking', 'By: AleXins', 'DJStormblastXL - Superchargers', '6⭐️ 0⚪ 225🔵', '60414985']
['1207', '24/03/20', 'Alone', 'By: Jezzel', 'ALESDA! - Alone', '8⭐️ 1⚪ 350🔵', '60148025']
['1206', '23/03/20', 'Healing Love', 'By: Wintter', 'Astral - MixerMP in a nutshell', '4⭐️ 3⚪ 125🔵', '60373613']
['1205', '22/03/20', 'Exquisite', 'By: TinyXD', 'ToneCrush - Call of Silence (ApolloRemix)', '8⭐️ 3⚪ 350🔵', '60357169']
['1204', '21/03/20', 'Just OnE LeveL MorE', 'By: SrMDK', 'Geoplex - Subvert', '8⭐️ 3⚪ 350🔵', '60312003']
['1203', '20/03/20', 'Daylight', 'By: Fletzer', 'Geoplex - Daybreak', '6⭐️ 0⚪ 225🔵', '60287129']
['1202', '19/03/20', 'TechScape', 'By: Met3oR', 'F-777 - Prism', '6⭐️ 2⚪ 225🔵', '59418794']
['1201', '18/03/20', 'Old Beats', 'By: MattySpark', 'bossfight - Flirt Flirt Oh It Hurts', '7⭐️ 0⚪ 275🔵', '60195057']
['1200', '17/03/20', 'Ballistic Funk', 'By: JustBasic', 'Creo - Ballistic Funk', '7⭐️ 3⚪ 275🔵', '60235824']
['1199', '16/03/20', 'Aero Zone', 'By: Rawin', 'Waterflame - -Gabberfly-', '8⭐️ 0⚪ 350🔵', '60188291']
['1198', '15/03/20', 'Salvation', 'By: R4nchi', 'CosmicDeejay - Salvation', '8⭐️ 0⚪ 350🔵', '60141325']
['1197', '14/03/20', 'Lacuna', 'By: Vesii', 'Derpcat - Paranormal', '6⭐️ 0⚪ 225🔵', '60140618']
['1196', '13/03/20', 'The Return', 'By: AutoNick', 'PlayKncino - Beethoven Virus', '6⭐️ 3⚪ 225🔵', '60148710']
['1195', '12/03/20', 'Asies', 'By: MortleX', 'ColBreakz - Mind Control', '5⭐️ 3⚪ 175🔵', '59860709']
['1194', '11/03/20', 'Lucent Lighters', 'By: Totally Eric', 'Sharks - Out My Head', '6⭐️ 2⚪ 225🔵', '60096120']
['1193', '10/03/20', 'Unnamed 19', 'By: Mr4y4eJ10', 'OMNI - ネオRENAISSANCE', '7⭐️ 3⚪ 275🔵', '57096993']
['1192', '09/03/20', 'Ashes of Nautilus', 'By: SyndGD', 'Creo - Nautilus', '5⭐️ 3⚪ 175🔵', '59980463']
['1191', '08/03/20', 'Caffeine Rush', 'By: Hayper', 'Jacques Melissa - Caffeine Mastah', '8⭐️ 3⚪ 350🔵', '60059338']
['1190', '07/03/20', 'Make It Drop', 'By: Picha', 'R4BBIT - Make it drop', '7⭐️ 0⚪ 275🔵', '3321950']
['1189', '06/03/20', 'Ambiguity', 'By: xKR1T1K4L', 'OcularNebula - The Lopez', '6⭐️ 3⚪ 225🔵', '56635134']
['1188', '05/03/20', 'Vernbrake', 'By: Fault', 'Kabuki - Starchaser', '7⭐️ 0⚪ 275🔵', '58053420']
['1187', '04/03/20', 'Tiny Tunes', 'By: JerkRat', 'Fantomenk - Tiny Tunes', '6⭐️ 3⚪ 225🔵', '3382569']
['1186', '03/03/20', 'dorabaebasic11', 'By: DORABAE', 'bossfight - Partyt Är Igång!', '5⭐️ 0⚪ 175🔵', '10234384']
['1185', '02/03/20', 'Vanilla', 'By: Skitten', 'ZeroCakes - Ghost BattleDummy! Remix', '7⭐️ 3⚪ 275🔵', '19425017']
['1184', '01/03/20', 'Coliber', 'By: TheAlmighty', 'WaveEspiDev - Calibre', '6⭐️ 0⚪ 225🔵', '59949798']
['1183', '29/02/20', 'Astrality', 'By: GDazonic', 'Astral - Lonely ft. Yoe Mase', '5⭐️ 1⚪ 175🔵', '59887905']
['1182', '28/02/20', 'Warped Wastes', 'By: Manteex', 'Meganeko - Pyroclastic Horizon', '6⭐️ 0⚪ 225🔵', '59892507']
['1181', '27/02/20', 'Getting Crazy', 'By: guppy28', 'Creo - Crazy', '6⭐️ 0⚪ 225🔵', '59891545']
['1180', '26/02/20', 'Kool Trip', 'By: Damianos', 'Kabanosbossfight - The Maze Of Mayonnaise', '8⭐️ 3⚪ 350🔵', '59849490']
['1179', '25/02/20', 'Trelly', 'By: PraxedisGD', 'OcularNebula - The Lopez', '5⭐️ 2⚪ 175🔵', '59806437']
['1178', '24/02/20', 'Next Victory', 'By: realtheo', 'RejSende - Next Level', '5⭐️ 3⚪ 175🔵', '59639137']
['1177', '23/02/20', 'Dystopia', 'By: PotatoBaby', 'mistmurk & 3MBER - Utopia', '8⭐️ 0⚪ 350🔵', '59823443']
['1176', '22/02/20', 'Aesthetica', 'By: iLunaire', '1f1n1ty - Aeolia', '4⭐️ 3⚪ 125🔵', '59806462']
['1175', '21/02/20', 'Deo Volente', 'By: UvonuctV', 'Boom Kitty - Deo Volente', '5⭐️ 1⚪ 175🔵', '57843807']
['1174', '20/02/20', 'uHHH', 'By: NemsyLL', 'Waterflame - Grind District', '6⭐️ 3⚪ 225🔵', '59604964']
['1173', '19/02/20', 'Limitless', 'By: Optation', 'cloudfield - Start Again', '7⭐️ 1⚪ 275🔵', '59757634']
['1172', '18/02/20', 'Evolutions', 'By: JeiKinG', 'Waterflame - Race around the world', '6⭐️ 1⚪ 225🔵', '59615696']
['1171', '17/02/20', 'Intermission', 'By: Knots', 'Dunderpatrullen - To The Moon', '7⭐️ 2⚪ 275🔵', '59676699']
['1170', '16/02/20', 'Break Up', 'By: AleXins', 'Teminite - Break Free', '6⭐️ 3⚪ 225🔵', '59687126']
['1169', '15/02/20', 'Sweet Pea', 'By: TheAlmighty', 'WaveTree Palm - I Love You La La La', '6⭐️ 0⚪ 225🔵', '59616270']
['1168', '14/02/20', 'Airborne', 'By: DJslime', 'YT327Xomu - Airborne', '7⭐️ 0⚪ 275🔵', '59648146']
['1167', '13/02/20', 'Divinity II', 'By: SandyTAC', 'Astral - Lonely ft. Yoe Mase', '4⭐️ 3⚪ 125🔵', '59585824']
['1166', '12/02/20', 'Arkeenz', 'By: MrMinadron', 'ColBreakz - Memories [House]', '6⭐️ 3⚪ 225🔵', '59560010']
['1165', '11/02/20', 'Premiere', 'By: Danke', 'keatonkeaton999 - Cheering!', '6⭐️ 3⚪ 225🔵', '59621323']
['1164', '10/02/20', 'Just Basic', 'By: ItzMezzo', 'Erik McClure - Nuetronium', '5⭐️ 0⚪ 175🔵', '59595479']
['1163', '09/02/20', 'Puma Dash', 'By: izhar', 'Jacques Melissa - O-oh hi-i t-there, J-J-Jaclyn', '5⭐️ 3⚪ 175🔵', '59593470']
['1162', '08/02/20', 'Glum', 'By: rWoomy', 'Spaze - Winter Sun', '4⭐️ 0⚪ 125🔵', '59545350']
['1161', '07/02/20', 'Party Disco', 'By: DarkStyle', 'Fantomenk - DisChipo', '7⭐️ 3⚪ 275🔵', '59549505']
['1160', '06/02/20', 'Intrinsic', 'By: Bronks', 'Lockyn - Intrinsic (Xtrullor remix)', '6⭐️ 3⚪ 225🔵', '24649130']
['1159', '05/02/20', 'B A S S', 'By: VadimusGD', 'LemKuuja - NOVEMBER', '5⭐️ 3⚪ 175🔵', '59435692']
['1158', '04/02/20', 'Nautilus', 'By: djskilling', 'Creo - Nautilus', '7⭐️ 1⚪ 275🔵', '59498431']
['1157', '03/02/20', 'Suiteki', 'By: Xyle', 'Trickshot - Suiteki 水滴', '6⭐️ 0⚪ 225🔵', '59396505']
['1156', '02/02/20', 'Time Flies', 'By: DanielDlc', 'Schtiffles - Time Flies', '6⭐️ 0⚪ 225🔵', '59469890']
['1155', '01/02/20', 'Delete', 'By: gatitos0w0', 'Meganeko - Delete [Bossfight Remix]', '6⭐️ 0⚪ 225🔵', '48134462']
['1154', '31/01/20', 'FornaX', 'By: R3S1G', 'NAT10NWhiscasKaat - Leaves & Flowers', '6⭐️ 1⚪ 225🔵', '49817942']
['1153', '30/01/20', 'RaptuRe', 'By: Cry0', '1f1n1ty - R', '6⭐️ 0⚪ 225🔵', '59395731']
['1152', '29/01/20', 'Lightspeed', 'By: PyrexGD', 'Waterflame - Lightspeed', '7⭐️ 1⚪ 275🔵', '59375225']
['1151', '28/01/20', 'StrangeR', 'By: dhrawheyn', 'Far Out - Strangers', '6⭐️ 1⚪ 225🔵', '59205191']
['1150', '27/01/20', 'Sanni', 'By: CubicWolfGD', 'IAHN - Winter Vacation', '5⭐️ 3⚪ 175🔵', '59380271']
['1149', '26/01/20', 'Ixion', 'By: OasisX', 'Camellia - Quaoar', '7⭐️ 0⚪ 275🔵', '59362016']
['1148', '25/01/20', 'Years Away', 'By: Creator', 'YoshiGDApollo - Mars [Future House]', '5⭐️ 3⚪ 175🔵', '30253557']
['1147', '24/01/20', 'Caterpillar', 'By: Zajicek', 'Spaze - Believe', '4⭐️ 3⚪ 125🔵', '58991022']
['1146', '23/01/20', 'Incandescent', 'By: iLunaire', 'Envy - Pneumatic Tokyo', '6⭐️ 0⚪ 225🔵', '58891188']
['1145', '22/01/20', 'Winter', 'By: MitKit', 'Etzer - Odyssey [WIP]', '4⭐️ 2⚪ 125🔵', '59292323']
['1144', '21/01/20', 'FaekS', 'By: ZoomkS', 'Meganeko - 2k9 battle jam', '5⭐️ 1⚪ 175🔵', '59291530']
['1143', '20/01/20', 'Faith', 'By: TheRealSpex', 'Kaixo - Flux Point', '5⭐️ 1⚪ 175🔵', '58777475']
['1142', '19/01/20', 'ShockRave', 'By: R3S1G', 'NAT10NF-777 - Shock Rave', '6⭐️ 2⚪ 225🔵', '59263847']
['1141', '18/01/20', 'Glowtopia', 'By: Agils', 'Canonblade - Never Give Up', '4⭐️ 2⚪ 125🔵', '59243026']
['1140', '17/01/20', 'Back to you', 'By: xSanni', 'ALESDA! - Back To You', '5⭐️ 3⚪ 175🔵', '59187839']
['1139', '16/01/20', 'HoH', 'By: Yuananmin', 'cloudfield - Fantasy (ft. Reichuu)', '5⭐️ 1⚪ 175🔵', '59208971']
['1138', '15/01/20', 'Pasta', 'By: Szilu', 'Stratales - Spaghetti On The Side', '6⭐️ 3⚪ 225🔵', '58976047']
['1137', '14/01/20', 'Delynith', 'By: iAres', 'Meganeko - IO', '6⭐️ 2⚪ 225🔵', '59188256']
['1136', '13/01/20', 'Astro Crush', 'By: Texic', 'Meganeko - Astro Soda', '6⭐️ 0⚪ 225🔵', '59169714']
['1135', '12/01/20', 'Can let go', 'By: Filaret', "DJVI - Can't Let Go 2.0", '6⭐️ 0⚪ 225🔵', '59121402']
['1134', '11/01/20', 'SanThi', 'By: SandyTAC', 'Sharks - Out My Head', '6⭐️ 1⚪ 225🔵', '58979060']
['1133', '10/01/20', 'Perfect', 'By: Shatt3rium', 'Creo - Reflections', '7⭐️ 1⚪ 275🔵', '59114798']
['1132', '09/01/20', 'Funk', 'By: jacr360', 'Kaixo - Pyrolysis', '6⭐️ 0⚪ 225🔵', '59103225']
['1131', '08/01/20', 'MeowLee', 'By: DreamNoter', 'Azazal - Paws and Play', '6⭐️ 3⚪ 225🔵', '59052207']
['1130', '07/01/20', 'The 2020', 'By: kustarnic', 'Geoxor - Stardust', '7⭐️ 1⚪ 275🔵', '58978003']
['1129', '06/01/20', 'We like Robtop', 'By: MrMinadron', 'Gaero - Cobra', '7⭐️ 3⚪ 275🔵', '59023075']
['1128', '05/01/20', 'Throwback', 'By: SirFluffybeans', 'ParagonX9 - Chaoz Airflow', '6⭐️ 3⚪ 225🔵', '59044475']
['1127', '04/01/20', 'Scenic Route', 'By: Nampac', 'Koraii - Oracle', '8⭐️ 1⚪ 350🔵', '59027350']
['1126', '03/01/20', 'Twenty twenty', 'By: realtheo', 'SPLINE - Bell', '6⭐️ 3⚪ 225🔵', '58975933']
['1125', '02/01/20', 'Extricate', 'By: Ajedaboss', 'Panda Eyes - Fake Princess', '5⭐️ 0⚪ 175🔵', '58980583']
['1124', '01/01/20', 'Overdoze', 'By: skrillero01', 'Derpcat - Dubstep Overdoze', '8⭐️ 3⚪ 350🔵', '58791220']
['1122', '30/12/19', 'Ocular Ambience', 'By: Eridani', 'Paper Skies - Inverted', '7⭐️ 1⚪ 275🔵', '58920935']
['1121', '29/12/19', 'Blu', 'By: Nicki1202', 'Dj-Nate - Theory of Everything 2', '8⭐️ 0⚪ 350🔵', '58915395']
['1120', '28/12/19', 'Ice Spikes', 'By: Manteex', 'Lchavasse - SNOWY DAY', '6⭐️ 3⚪ 225🔵', '58895355']
['1119', '27/12/19', 'Santa Bossfight', 'By: Bronks', 'Waterflame - 8bit jingle twist', '4⭐️ 3⚪ 125🔵', '27613263']
['1118', '26/12/19', 'Geryuilization', 'By: Emoraled', 'Geoplex - Afterglow (ft Roy)', '6⭐️ 3⚪ 225🔵', '58820845']
['1117', '25/12/19', 'Mystical World', 'By: Filaret', 'Namice - Another world', '7⭐️ 3⚪ 275🔵', '58834332']
['1116', '24/12/19', 'Driptus', 'By: PraxedisGD', 'Sharks - Through The Galaxy', '5⭐️ 3⚪ 175🔵', '58802613']
['1115', '23/12/19', 'Musical Freedom', 'By: Agils', 'Nikki-Chi - Tiesto & KSHMR - Secrets', '5⭐️ 2⚪ 175🔵', '58766787']
['1114', '22/12/19', 'Reactor', 'By: CultriX', 'CrimzonWolf777 - Fear Factory 2009', '8⭐️ 0⚪ 350🔵', '58790213']
['1113', '21/12/19', 'Downpour', 'By: DankTheory', 'Creo - Never Make It', '6⭐️ 0⚪ 225🔵', '58760265']
['1112', '20/12/19', 'Gemallize', 'By: Ruby18', 'Creo - Crystallize', '7⭐️ 1⚪ 275🔵', '58508052']
['1111', '19/12/19', 'Deviation', 'By: crossblade', 'Kaixo - Ataraxia', '6⭐️ 0⚪ 225🔵', '58634726']
['1110', '18/12/19', 'Daora', 'By: Epxa', 'Azazal & MachineDoll - Meowchine', '8⭐️ 1⚪ 350🔵', '58705732']
['1109', '17/12/19', 'Golden Era', 'By: Xyle', 'Waterflame - Viscid', '7⭐️ 0⚪ 275🔵', '58590342']
['1108', '16/12/19', 'Euphoria', 'By: DanielDlc', 'Geoxor - Euphoria', '4⭐️ 2⚪ 125🔵', '58686247']
['1107', '15/12/19', 'Jollity', 'By: iITesseractIi', 'Beau Xuan - Sky Dancer', '6⭐️ 0⚪ 225🔵', '58674244']
['1106', '14/12/19', 'Aether', 'By: Szilu', 'HyipThread - Evil synthesize (REMASTER)', '6⭐️ 1⚪ 225🔵', '58658447']
['1105', '13/12/19', 'Khalilily', 'By: Wintter', 'Canonblade - Overcharge', '4⭐️ 3⚪ 125🔵', '58616987']
['1104', '12/12/19', 'LosT HappYneSS', 'By: SrMDK', 'Aztech & Lockyn - Soulwind', '4⭐️ 3⚪ 125🔵', '56127214']
['1103', '11/12/19', 'Restart', 'By: DepisH16', 'Kaixo - Rift Race', '5⭐️ 0⚪ 175🔵', '57772934']
['1102', '10/12/19', 'Mind ConTrol', 'By: gatitos0w0', 'ColBreakz - Mind Control', '6⭐️ 2⚪ 225🔵', '50378003']
['1101', '09/12/19', 'Weaver', 'By: MixerMP', 'Creo - Red Haze', '6⭐️ 1⚪ 225🔵', '58541276']
['1100', '08/12/19', 'True Damage', 'By: DepisH16', 'Astedroid - Final Boss', '5⭐️ 1⚪ 175🔵', '58567836']
['1099', '07/12/19', 'Challenger II', 'By: AgentJo', 'Creo - Challenger', '6⭐️ 3⚪ 225🔵', '57981661']
['1098', '06/12/19', 'Old Fashioned Brawl', 'By: DreamEater', 'Waterflame - Swing-Bit Brawl', '8⭐️ 0⚪ 350🔵', '58468099']
['1097', '05/12/19', 'RelaX', 'By: GDClique', 'Ephixa - ye', '5⭐️ 3⚪ 175🔵', '58430764']
['1096', '04/12/19', 'Chaoz twilight', 'By: midas', 'ParagonX9 - Chaoz Twilight', '7⭐️ 0⚪ 275🔵', '3667577']
['1095', '03/12/19', 'Obamium', 'By: VadimusGD', 'Waterflame - Daybreaker', '4⭐️ 3⚪ 125🔵', '58395454']
['1094', '02/12/19', 'Refresh', 'By: The', 'AlmightyWaveAeronMusic - Rebirth', '7⭐️ 0⚪ 275🔵', '58486406']
['1093', '01/12/19', 'Nonsense', 'By: realtheo', 'Geoxor - Cheese', '7⭐️ 3⚪ 275🔵', '58448829']
['1092', '30/11/19', 'The Future', 'By: M3llo', 'Meganeko - 2k9 battle jam', '8⭐️ 0⚪ 350🔵', '48057975']
['1091', '29/11/19', 'Embers', 'By: PraxedisGD', 'Sharks - Embers', '6⭐️ 0⚪ 225🔵', '51390212']
['1090', '28/11/19', 'Alkaline Groove', 'By: The', 'AlmightyWaveLemKuuja - NOVEMBER', '7⭐️ 0⚪ 275🔵', '56330761']
['1089', '27/11/19', 'Yuhs', 'By: Crombie', 'Canonblade - Debug', '7⭐️ 3⚪ 275🔵', '58372411']
['1088', '26/11/19', 'Tech Vibe', 'By: Met3oR', "F-777 - Inferno (Pyro's Theme)", '6⭐️ 1⚪ 225🔵', '57222004']
['1087', '25/11/19', 'Kryus', 'By: Agdor', 'Kaixo - Alacrit', '7⭐️ 0⚪ 275🔵', '58354739']
['1086', '24/11/19', 'Seance', 'By: Diffuse', 'Kolkian - Rejuvenate', '7⭐️ 2⚪ 275🔵', '56329752']
['1085', '23/11/19', 'Spectre', 'By: NezzieOfficial', 'Far Out - Strangers', '5⭐️ 2⚪ 175🔵', '56526475']
['1084', '22/11/19', 'Mr Spike II', 'By: FUNKYpersy', 'lxSparklerxl - Happier (Remake)', '6⭐️ 2⚪ 225🔵', '58320379']
['1083', '21/11/19', 'Saunter', 'By: Whirlaroni', 'R3V - Saunter', '5⭐️ 0⚪ 175🔵', '57579761']
['1082', '20/11/19', 'Include iostream', 'By: Manteex', 'Lchavasse - SLIME', '4⭐️ 3⚪ 125🔵', '58294964']
['1081', '19/11/19', 'Nelsy', 'By: PraxedisGD', 'Namice - Utopia', '6⭐️ 3⚪ 225🔵', '58246676']
['1080', '18/11/19', 'GoGo', 'By: DarkEvan', 'Kawmmander - Players', '6⭐️ 3⚪ 225🔵', '58255655']
['1079', '17/11/19', 'Meowchine', 'By: DepisH16', 'Azazal & MachineDoll - Meowchine', '5⭐️ 0⚪ 175🔵', '58073317']
['1078', '16/11/19', 'Vigilant', 'By: The', 'AlmightyWaveEnvy - Valkyrie', '6⭐️ 1⚪ 225🔵', '57255559']
['1077', '15/11/19', 'THE Light', 'By: buo', 'GrOsSo777Sharks - Light (VIP)', '7⭐️ 0⚪ 275🔵', '58150180']
['1076', '14/11/19', 'Realization', 'By: Xcreatorgoal', 'ColBreakz - Mind Control', '6⭐️ 2⚪ 225🔵', '57922000']
['1075', '13/11/19', 'Make it', 'By: The', 'AlmightyWaveCreo - Never Make It', '7⭐️ 1⚪ 275🔵', '58184108']
['1074', '12/11/19', 'Broken city', 'By: Nickalopogas', 'mistmurk & 3MBER - Utopia', '7⭐️ 1⚪ 275🔵', '58125686']
['1073', '11/11/19', 'Midnight mindset', 'By: KingD', 'LetsPlayHOME - Resonance (Nicki1202 Remix)', '5⭐️ 0⚪ 175🔵', '58159048']
['1072', '10/11/19', 'Glorious Dawn 2', 'By: Fletzer', 'Waterflame - Glorious Morning 2', '4⭐️ 0⚪ 125🔵', '58129857']
['1071', '09/11/19', 'Mythical', 'By: Ballii', 'Erik McClure - Europa', '8⭐️ 1⚪ 350🔵', '58118800']
['1070', '08/11/19', 'Poloniux', 'By: MixerMP', 'Rolipso - Canyon', '5⭐️ 1⚪ 175🔵', '58107298']
['1069', '07/11/19', 'GOLDen', 'By: Goldenkawa', 'Kaixo - Comeback (Feat. STEEL CITY RED)', '6⭐️ 1⚪ 225🔵', '58108487']
['1068', '06/11/19', 'Modernity II', 'By: iLunaire', 'Geoplex - Enduring', '5⭐️ 0⚪ 175🔵', '58074890']
['1067', '05/11/19', 'Simple Level', 'By: Makenzy', 'Mattashi - Crushed To Bits (Save The Princess)', '6⭐️ 2⚪ 225🔵', '58060153']
['1066', '04/11/19', 'Travesia', 'By: GMD Max', 'F-777 - Shaolin Warrior', '4⭐️ 0⚪ 125🔵', '57848554']
['1065', '03/11/19', 'Camgotbitten', 'By: camgotbitten', 'Koraii - Good Girl', '8⭐️ 0⚪ 350🔵', '58023260']
['1064', '02/11/19', 'Bubble Dream', 'By: Epxa', 'cYsmix - Disco Bawls', '7⭐️ 0⚪ 275🔵', '58021092']
['1063', '01/11/19', 'Deep Caves II', 'By: AleXins', "Xenogen - SF2 - Guile's Theme", '4⭐️ 2⚪ 125🔵', '58033204']
['1062', '31/10/19', 'Flux Capacitor', 'By: JirkGD', 'ColBreakz - Heaven', '8⭐️ 3🔘 350🔵', '57988518']
['1061', '30/10/19', 'NevohteeB', 'By: The', 'AlmightyWavecYsmix - Moonlight Sonata', '6⭐️ 0⚪ 225🔵', '57887714']
['1060', '29/10/19', 'Rose', 'By: LXVT', 'CamicalMusic - Rose (GD Edit)', '6⭐️ 0⚪ 225🔵', '57974392']
['1059', '28/10/19', 'A Little Desire', 'By: Shemo', 'Sleepycoaster - Desire Drive (Mid-Boss Remix)', '5⭐️ 3⚪ 175🔵', '57977531']
